store_id,ds,type,value,model
Store_007,2024-03-01,history,5158210.84,Holt-Winters
Store_007,2024-04-01,history,5171738.84,Holt-Winters
Store_007,2024-05-01,history,5162527.09,Holt-Winters
Store_007,2024-06-01,history,5202085.39,Holt-Winters
Store_007,2024-07-01,history,5184128.09,Holt-Winters
Store_007,2024-08-01,history,5602259.91,Holt-Winters
Store_007,2024-09-01,history,5484072.92,Holt-Winters
Store_007,2024-10-01,history,6034227.6,Holt-Winters
Store_007,2024-11-01,history,6750492.2,Holt-Winters
Store_007,2024-12-01,history,7827805.08,Holt-Winters
Store_007,2024-01-01,actual,5119175.05,Holt-Winters
Store_007,2024-01-01,predicted,5257269.85,Holt-Winters
Store_007,2024-02-01,actual,3987306.81,Holt-Winters
Store_007,2024-02-01,predicted,3951170.79,Holt-Winters
Store_007,2024-03-01,actual,5158210.84,Holt-Winters
Store_007,2024-03-01,predicted,4775233.32,Holt-Winters
Store_007,2024-04-01,actual,5171738.84,Holt-Winters
Store_007,2024-04-01,predicted,5217149.62,Holt-Winters
Store_007,2024-05-01,actual,5162527.09,Holt-Winters
Store_007,2024-05-01,predicted,5307167.85,Holt-Winters
Store_007,2024-06-01,actual,5202085.39,Holt-Winters
Store_007,2024-06-01,predicted,5177109.02,Holt-Winters
Store_007,2024-07-01,actual,5184128.09,Holt-Winters
Store_007,2024-07-01,predicted,5347431.27,Holt-Winters
Store_007,2024-08-01,actual,5602259.91,Holt-Winters
Store_007,2024-08-01,predicted,5356829.87,Holt-Winters
Store_007,2024-09-01,actual,5484072.92,Holt-Winters
Store_007,2024-09-01,predicted,5405242.07,Holt-Winters
Store_007,2024-10-01,actual,6034227.6,Holt-Winters
Store_007,2024-10-01,predicted,6335057.54,Holt-Winters
Store_007,2024-11-01,actual,6750492.2,Holt-Winters
Store_007,2024-11-01,predicted,6597378.66,Holt-Winters
Store_007,2024-12-01,actual,7827805.08,Holt-Winters
Store_007,2024-12-01,predicted,7683016.55,Holt-Winters
Store_007,2025-01-01,forecast,5279169.42,Holt-Winters
Store_007,2025-02-01,forecast,3972960.86,Holt-Winters
Store_007,2025-03-01,forecast,4796914.44,Holt-Winters
Store_007,2025-04-01,forecast,5238722.34,Holt-Winters
Store_007,2025-05-01,forecast,5328632.7,Holt-Winters
Store_007,2025-06-01,forecast,5198466.54,Holt-Winters
Store_008,2021-01-01,history,4746576.0600000005,Holt-Winters
Store_008,2021-02-01,history,3773583.34,Holt-Winters
Store_008,2021-03-01,history,4742639.5,Holt-Winters
Store_008,2021-04-01,history,5011120.89,Holt-Winters
Store_008,2021-05-01,history,5244758.39,Holt-Winters
Store_008,2021-06-01,history,4945878.78,Holt-Winters
Store_008,2021-07-01,history,5044469.0600000005,Holt-Winters
Store_008,2021-08-01,history,5282818.71,Holt-Winters
Store_008,2021-09-01,history,5012588.21,Holt-Winters
Store_008,2021-10-01,history,5932510.83,Holt-Winters
Store_008,2021-11-01,history,6407281.96,Holt-Winters
Store_008,2021-12-01,history,7452452.279999999,Holt-Winters
Store_008,2022-01-01,history,4969391.7,Holt-Winters
Store_008,2022-02-01,history,3834841.0,Holt-Winters
Store_008,2022-03-01,history,4487730.13,Holt-Winters
Store_008,2022-04-01,history,4980738.23,Holt-Winters
Store_008,2022-05-01,history,5165235.97,Holt-Winters
Store_008,2022-06-01,history,4996523.85,Holt-Winters
Store_008,2022-07-01,history,5271121.24,Holt-Winters
Store_008,2022-08-01,history,5125133.13,Holt-Winters
Store_008,2022-09-01,history,5096414.39,Holt-Winters
Store_008,2022-10-01,history,6033199.47,Holt-Winters
Store_008,2022-11-01,history,6165708.38,Holt-Winters
Store_008,2022-12-01,history,7663067.859999999,Holt-Winters
Store_008,2023-01-01,history,5100640.55,Holt-Winters
Store_008,2023-02-01,history,3951460.76,Holt-Winters
Store_008,2023-03-01,history,4655220.51,Holt-Winters
Store_008,2023-04-01,history,5116662.5200000005,Holt-Winters
Store_008,2023-05-01,history,5179432.45,Holt-Winters
Store_008,2023-06-01,history,5032896.53,Holt-Winters
Store_008,2023-07-01,history,5183538.82,Holt-Winters
Store_008,2023-08-01,history,5196973.08,Holt-Winters
Store_008,2023-09-01,history,5225469.66,Holt-Winters
Store_008,2023-10-01,history,5812002.46,Holt-Winters
Store_008,2023-11-01,history,6083813.79,Holt-Winters
Store_008,2023-12-01,history,7729791.21,Holt-Winters
Store_008,2024-01-01,history,4759111.26,Holt-Winters
Store_008,2024-02-01,history,3870532.6,Holt-Winters
Store_008,2024-03-01,history,4700016.37,Holt-Winters
Store_008,2024-04-01,history,4865309.0,Holt-Winters
Store_008,2024-05-01,history,4974263.73,Holt-Winters
Store_008,2024-06-01,history,5087734.41,Holt-Winters
Store_008,2024-07-01,history,4941998.02,Holt-Winters
Store_008,2024-08-01,history,5222206.31,Holt-Winters
Store_008,2024-09-01,history,5233511.84,Holt-Winters
Store_008,2024-10-01,history,5848033.2700000005,Holt-Winters
Store_008,2024-11-01,history,6308791.15,Holt-Winters
Store_008,2024-12-01,history,7367191.890000001,Holt-Winters
Store_008,2024-01-01,actual,4759111.26,Holt-Winters
Store_008,2024-01-01,predicted,5050518.66,Holt-Winters
Store_008,2024-02-01,actual,3870532.6,Holt-Winters
Store_008,2024-02-01,predicted,3908602.26,Holt-Winters
Store_008,2024-03-01,actual,4700016.37,Holt-Winters
Store_008,2024-03-01,predicted,4585359.03,Holt-Winters
Store_008,2024-04-01,actual,4865309.0,Holt-Winters
Store_008,2024-04-01,predicted,5061645.12,Holt-Winters
Store_008,2024-05-01,actual,4974263.73,Holt-Winters
Store_008,2024-05-01,predicted,5195544.87,Holt-Winters
Store_008,2024-06-01,actual,5087734.41,Holt-Winters
Store_008,2024-06-01,predicted,5039880.0,Holt-Winters
Store_008,2024-07-01,actual,4941998.02,Holt-Winters
Store_008,2024-07-01,predicted,5198793.81,Holt-Winters
Store_008,2024-08-01,actual,5222206.31,Holt-Winters
Store_008,2024-08-01,predicted,5234891.68,Holt-Winters
Store_008,2024-09-01,actual,5233511.84,Holt-Winters
Store_008,2024-09-01,predicted,5084550.04,Holt-Winters
Store_008,2024-10-01,actual,5848033.27,Holt-Winters
Store_008,2024-10-01,predicted,6013458.22,Holt-Winters
Store_008,2024-11-01,actual,6308791.15,Holt-Winters
Store_008,2024-11-01,predicted,6317251.29,Holt-Winters
Store_008,2024-12-01,actual,7367191.89,Holt-Winters
Store_008,2024-12-01,predicted,7589089.25,Holt-Winters
Store_008,2025-01-01,forecast,5062559.39,Holt-Winters
Store_008,2025-02-01,forecast,3920582.78,Holt-Winters
Store_008,2025-03-01,forecast,4597279.65,Holt-Winters
Store_008,2025-04-01,forecast,5073506.14,Holt-Winters
Store_008,2025-05-01,forecast,5207346.58,Holt-Winters
Store_008,2025-06-01,forecast,5051622.7,Holt-Winters
Store_009,2021-01-01,history,4963257.66,Holt-Winters
Store_009,2021-02-01,history,3816368.17,Holt-Winters
Store_009,2021-03-01,history,4520038.13,Holt-Winters
Store_009,2021-04-01,history,4676385.29,Holt-Winters
Store_009,2021-05-01,history,5245832.35,Holt-Winters
Store_009,2021-06-01,history,5015339.29,Holt-Winters
Store_009,2021-07-01,history,4886818.140000001,Holt-Winters
Store_009,2021-08-01,history,5074524.6,Holt-Winters
Store_009,2021-09-01,history,4894724.86,Holt-Winters
Store_009,2021-10-01,history,5937070.86,Holt-Winters
Store_009,2021-11-01,history,6059169.78,Holt-Winters
Store_009,2021-12-01,history,7538906.84,Holt-Winters
Store_009,2022-01-01,history,4878190.55,Holt-Winters
Store_009,2022-02-01,history,3740587.74,Holt-Winters
Store_009,2022-03-01,history,4530852.4,Holt-Winters
Store_009,2022-04-01,history,4923014.1,Holt-Winters
Store_009,2022-05-01,history,4974939.92,Holt-Winters
Store_009,2022-06-01,history,4950165.0,Holt-Winters
Store_009,2022-07-01,history,5126089.37,Holt-Winters
Store_009,2022-08-01,history,5030363.87,Holt-Winters
Store_009,2022-09-01,history,4932557.01,Holt-Winters
Store_009,2022-10-01,history,5954525.390000001,Holt-Winters
Store_009,2022-11-01,history,6134791.5,Holt-Winters
Store_009,2022-12-01,history,7370156.12,Holt-Winters
Store_009,2023-01-01,history,4779192.26,Holt-Winters
Store_009,2023-02-01,history,3679977.08,Holt-Winters
Store_009,2023-03-01,history,4656639.79,Holt-Winters
Store_009,2023-04-01,history,4999567.19,Holt-Winters
Store_009,2023-05-01,history,4970317.66,Holt-Winters
Store_009,2023-06-01,history,4990937.6,Holt-Winters
Store_009,2023-07-01,history,5148246.49,Holt-Winters
Store_009,2023-08-01,history,5040761.34,Holt-Winters
Store_009,2023-09-01,history,5248140.43,Holt-Winters
Store_009,2023-10-01,history,5849422.21,Holt-Winters
Store_009,2023-11-01,history,6014858.8100000005,Holt-Winters
Store_009,2023-12-01,history,7409644.92,Holt-Winters
Store_009,2024-01-01,history,4811624.35,Holt-Winters
Store_009,2024-02-01,history,4007734.59,Holt-Winters
Store_009,2024-03-01,history,4851132.2,Holt-Winters
Store_009,2024-04-01,history,4738469.6,Holt-Winters
Store_009,2024-05-01,history,5097429.699999999,Holt-Winters
Store_009,2024-06-01,history,4921367.27,Holt-Winters
Store_009,2024-07-01,history,4862122.75,Holt-Winters
Store_009,2024-08-01,history,5144632.52,Holt-Winters
Store_009,2024-09-01,history,5069087.17,Holt-Winters
Store_009,2024-10-01,history,5642419.63,Holt-Winters
Store_009,2024-11-01,history,6503571.61,Holt-Winters
Store_009,2024-12-01,history,7326086.39,Holt-Winters
Store_009,2024-01-01,actual,4811624.35,Holt-Winters
Store_009,2024-01-01,predicted,4849918.13,Holt-Winters
Store_009,2024-02-01,actual,4007734.59,Holt-Winters
Store_009,2024-02-01,predicted,3727211.93,Holt-Winters
Store_009,2024-03-01,actual,4851132.2,Holt-Winters
Store_009,2024-03-01,predicted,4604435.39,Holt-Winters
Store_009,2024-04-01,actual,4738469.6,Holt-Winters
Store_009,2024-04-01,predicted,4966855.72,Holt-Winters
Store_009,2024-05-01,actual,5097429.7,Holt-Winters
Store_009,2024-05-01,predicted,4981466.99,Holt-Winters
Store_009,2024-06-01,actual,4921367.27,Holt-Winters
Store_009,2024-06-01,predicted,4983410.35,Holt-Winters
Store_009,2024-07-01,actual,4862122.75,Holt-Winters
Store_009,2024-07-01,predicted,5032922.65,Holt-Winters
Store_009,2024-08-01,actual,5144632.52,Holt-Winters
Store_009,2024-08-01,predicted,5085997.0,Holt-Winters
Store_009,2024-09-01,actual,5069087.17,Holt-Winters
Store_009,2024-09-01,predicted,4947676.73,Holt-Winters
Store_009,2024-10-01,actual,5642419.63,Holt-Winters
Store_009,2024-10-01,predicted,5970618.96,Holt-Winters
Store_009,2024-11-01,actual,6503571.61,Holt-Winters
Store_009,2024-11-01,predicted,6121240.81,Holt-Winters
Store_009,2024-12-01,actual,7326086.39,Holt-Winters
Store_009,2024-12-01,predicted,7485467.83,Holt-Winters
Store_009,2025-01-01,forecast,4855146.02,Holt-Winters
Store_009,2025-02-01,forecast,3732413.68,Holt-Winters
Store_009,2025-03-01,forecast,4609611.14,Holt-Winters
Store_009,2025-04-01,forecast,4972005.58,Holt-Winters
Store_009,2025-05-01,forecast,4986591.1,Holt-Winters
Store_009,2025-06-01,forecast,4988508.85,Holt-Winters
Store_010,2021-01-01,history,5099221.63,Holt-Winters
Store_010,2021-02-01,history,3966664.66,Holt-Winters
Store_010,2021-03-01,history,5095706.36,Holt-Winters
Store_010,2021-04-01,history,5104763.7700000005,Holt-Winters
Store_010,2021-05-01,history,5645614.41,Holt-Winters
Store_010,2021-06-01,history,5090273.93,Holt-Winters
Store_010,2021-07-01,history,5314214.19,Holt-Winters
Store_010,2021-08-01,history,5436545.93,Holt-Winters
Store_010,2021-09-01,history,5040897.47,Holt-Winters
Store_010,2021-10-01,history,6394224.78,Holt-Winters
Store_010,2021-11-01,history,6533843.850000001,Holt-Winters
Store_010,2021-12-01,history,7714142.11,Holt-Winters
Store_010,2022-01-01,history,5111577.85,Holt-Winters
Store_010,2022-02-01,history,4016293.26,Holt-Winters
Store_010,2022-03-01,history,5004648.55,Holt-Winters
Store_010,2022-04-01,history,5217004.640000001,Holt-Winters
Store_010,2022-05-01,history,5401291.23,Holt-Winters
Store_010,2022-06-01,history,5408127.95,Holt-Winters
Store_010,2022-07-01,history,5344718.07,Holt-Winters
Store_010,2022-08-01,history,5149584.52,Holt-Winters
Store_010,2022-09-01,history,5221056.23,Holt-Winters
Store_010,2022-10-01,history,6333963.07,Holt-Winters
Store_010,2022-11-01,history,6294040.62,Holt-Winters
Store_010,2022-12-01,history,7612604.81,Holt-Winters
Store_010,2023-01-01,history,5098151.51,Holt-Winters
Store_010,2023-02-01,history,4078271.52,Holt-Winters
Store_010,2023-03-01,history,5012964.85,Holt-Winters
Store_010,2023-04-01,history,5205702.91,Holt-Winters
Store_010,2023-05-01,history,5407306.12,Holt-Winters
Store_010,2023-06-01,history,5328407.99,Holt-Winters
Store_010,2023-07-01,history,5435219.39,Holt-Winters
Store_010,2023-08-01,history,5431742.24,Holt-Winters
Store_010,2023-09-01,history,5338885.14,Holt-Winters
Store_010,2023-10-01,history,6002245.76,Holt-Winters
Store_010,2023-11-01,history,6429240.55,Holt-Winters
Store_010,2023-12-01,history,8066059.58,Holt-Winters
Store_010,2024-01-01,history,5111187.09,Holt-Winters
Store_010,2024-02-01,history,4128197.89,Holt-Winters
Store_010,2024-03-01,history,5032475.94,Holt-Winters
Store_010,2024-04-01,history,4951484.52,Holt-Winters
Store_010,2024-05-01,history,5439438.13,Holt-Winters
Store_010,2024-06-01,history,5284543.98,Holt-Winters
Store_010,2024-07-01,history,5235425.2,Holt-Winters
Store_010,2024-08-01,history,5431770.97,Holt-Winters
Store_010,2024-09-01,history,5198149.59,Holt-Winters
Store_010,2024-10-01,history,6109764.46,Holt-Winters
Store_010,2024-11-01,history,6401981.29,Holt-Winters
Store_010,2024-12-01,history,8005214.83,Holt-Winters
Store_010,2024-01-01,actual,5111187.09,Holt-Winters
Store_010,2024-01-01,predicted,5127552.63,Holt-Winters
Store_010,2024-02-01,actual,4128197.89,Holt-Winters
Store_010,2024-02-01,predicted,4067936.55,Holt-Winters
Store_010,2024-03-01,actual,5032475.94,Holt-Winters
Store_010,2024-03-01,predicted,5023753.97,Holt-Winters
Store_010,2024-04-01,actual,4951484.52,Holt-Winters
Store_010,2024-04-01,predicted,5228636.65,Holt-Winters
Store_010,2024-05-01,actual,5439438.13,Holt-Winters
Store_010,2024-05-01,predicted,5432330.36,Holt-Winters
Store_010,2024-06-01,actual,5284543.98,Holt-Winters
Store_010,2024-06-01,predicted,5391498.74,Holt-Winters
Store_010,2024-07-01,actual,5235425.2,Holt-Winters
Store_010,2024-07-01,predicted,5362377.73,Holt-Winters
Store_010,2024-08-01,actual,5431770.97,Holt-Winters
Store_010,2024-08-01,predicted,5324055.17,Holt-Winters
Store_010,2024-09-01,actual,5198149.59,Holt-Winters
Store_010,2024-09-01,predicted,5161748.53,Holt-Winters
Store_010,2024-10-01,actual,6109764.46,Holt-Winters
Store_010,2024-10-01,predicted,6394828.46,Holt-Winters
Store_010,2024-11-01,actual,6401981.29,Holt-Winters
Store_010,2024-11-01,predicted,6447933.2,Holt-Winters
Store_010,2024-12-01,actual,8005214.83,Holt-Winters
Store_010,2024-12-01,predicted,7697766.24,Holt-Winters
Store_010,2025-01-01,forecast,5132120.75,Holt-Winters
Store_010,2025-02-01,forecast,4072481.82,Holt-Winters
Store_010,2025-03-01,forecast,5028276.52,Holt-Winters
Store_010,2025-04-01,forecast,5233136.59,Holt-Winters
Store_010,2025-05-01,forecast,5436807.8,Holt-Winters
Store_010,2025-06-01,forecast,5395953.8,Holt-Winters
Store_011,2021-01-01,history,4757907.96,Holt-Winters
Store_011,2021-02-01,history,3713171.87,Holt-Winters
Store_011,2021-03-01,history,4734484.100000001,Holt-Winters
Store_011,2021-04-01,history,4555695.069999999,Holt-Winters
Store_011,2021-05-01,history,5130688.5600000005,Holt-Winters
Store_011,2021-06-01,history,4930534.62,Holt-Winters
Store_011,2021-07-01,history,5019252.3,Holt-Winters
Store_011,2021-08-01,history,5068287.7700000005,Holt-Winters
Store_011,2021-09-01,history,4847938.75,Holt-Winters
Store_011,2021-10-01,history,5750774.6,Holt-Winters
Store_011,2021-11-01,history,6034568.32,Holt-Winters
Store_011,2021-12-01,history,7386045.39,Holt-Winters
Store_011,2022-01-01,history,4799410.819999999,Holt-Winters
Store_011,2022-02-01,history,3776171.64,Holt-Winters
Store_011,2022-03-01,history,4396174.42,Holt-Winters
Store_011,2022-04-01,history,4667472.5,Holt-Winters
Store_011,2022-05-01,history,4934493.09,Holt-Winters
Store_011,2022-06-01,history,4868044.97,Holt-Winters
Store_011,2022-07-01,history,5052708.57,Holt-Winters
Store_011,2022-08-01,history,4950178.07,Holt-Winters
Store_011,2022-09-01,history,4783964.59,Holt-Winters
Store_011,2022-10-01,history,5752213.93,Holt-Winters
Store_011,2022-11-01,history,5832279.0,Holt-Winters
Store_011,2022-12-01,history,7815728.14,Holt-Winters
Store_011,2023-01-01,history,4816853.21,Holt-Winters
Store_011,2023-02-01,history,3773426.62,Holt-Winters
Store_011,2023-03-01,history,4496283.0,Holt-Winters
Store_011,2023-04-01,history,4707098.31,Holt-Winters
Store_011,2023-05-01,history,4847712.76,Holt-Winters
Store_011,2023-06-01,history,4696177.850000001,Holt-Winters
Store_011,2023-07-01,history,4891817.51,Holt-Winters
Store_011,2023-08-01,history,4849072.76,Holt-Winters
Store_011,2023-09-01,history,4966436.5,Holt-Winters
Store_011,2023-10-01,history,5715033.52,Holt-Winters
Store_011,2023-11-01,history,6116152.16,Holt-Winters
Store_011,2023-12-01,history,7683793.16,Holt-Winters
Store_011,2024-01-01,history,4808956.38,Holt-Winters
Store_011,2024-02-01,history,3906152.19,Holt-Winters
Store_011,2024-03-01,history,4453520.48,Holt-Winters
Store_011,2024-04-01,history,4686747.04,Holt-Winters
Store_011,2024-05-01,history,4951465.14,Holt-Winters
Store_011,2024-06-01,history,5033644.38,Holt-Winters
Store_011,2024-07-01,history,4933255.24,Holt-Winters
Store_011,2024-08-01,history,4961008.61,Holt-Winters
Store_011,2024-09-01,history,4928858.86,Holt-Winters
Store_011,2024-10-01,history,5875034.28,Holt-Winters
Store_011,2024-11-01,history,6257927.29,Holt-Winters
Store_011,2024-12-01,history,7291359.84,Holt-Winters
Store_011,2024-01-01,actual,4808956.38,Holt-Winters
Store_011,2024-01-01,predicted,4819074.8,Holt-Winters
Store_011,2024-02-01,actual,3906152.19,Holt-Winters
Store_011,2024-02-01,predicted,3792671.84,Holt-Winters
Store_011,2024-03-01,actual,4453520.48,Holt-Winters
Store_011,2024-03-01,predicted,4466377.07,Holt-Winters
Store_011,2024-04-01,actual,4686747.04,Holt-Winters
Store_011,2024-04-01,predicted,4705124.54,Holt-Winters
Store_011,2024-05-01,actual,4951465.14,Holt-Winters
Store_011,2024-05-01,predicted,4908139.77,Holt-Winters
Store_011,2024-06-01,actual,5033644.38,Holt-Winters
Store_011,2024-06-01,predicted,4791102.46,Holt-Winters
Store_011,2024-07-01,actual,4933255.24,Holt-Winters
Store_011,2024-07-01,predicted,5021940.2,Holt-Winters
Store_011,2024-08-01,actual,4961008.61,Holt-Winters
Store_011,2024-08-01,predicted,4992617.44,Holt-Winters
Store_011,2024-09-01,actual,4928858.86,Holt-Winters
Store_011,2024-09-01,predicted,4803264.8,Holt-Winters
Store_011,2024-10-01,actual,5875034.28,Holt-Winters
Store_011,2024-10-01,predicted,5740362.12,Holt-Winters
Store_011,2024-11-01,actual,6257927.29,Holt-Winters
Store_011,2024-11-01,predicted,5925134.52,Holt-Winters
Store_011,2024-12-01,actual,7291359.84,Holt-Winters
Store_011,2024-12-01,predicted,7603210.88,Holt-Winters
Store_011,2025-01-01,forecast,4817775.97,Holt-Winters
Store_011,2025-02-01,forecast,3791474.13,Holt-Winters
Store_011,2025-03-01,forecast,4465272.6,Holt-Winters
Store_011,2025-04-01,forecast,4704106.06,Holt-Winters
Store_011,2025-05-01,forecast,4907200.59,Holt-Winters
Store_011,2025-06-01,forecast,4790236.4,Holt-Winters
Store_012,2021-01-01,history,4866629.36,SARIMA
Store_012,2021-02-01,history,3822224.25,SARIMA
Store_012,2021-03-01,history,4363313.37,SARIMA
Store_012,2021-04-01,history,4792474.87,SARIMA
Store_012,2021-05-01,history,4888981.73,SARIMA
Store_012,2021-06-01,history,4970703.98,SARIMA
Store_012,2021-07-01,history,4934892.41,SARIMA
Store_012,2021-08-01,history,4999495.91,SARIMA
Store_012,2021-09-01,history,4934475.98,SARIMA
